DATE_TIME,HIGH_AUD-USD,LOW_AUD-USD,OPEN_AUD-USD,CLOSE_AUD-USD,DIFF_AUD-USD
2019-01-02 20:15:00,0.6995899999999999,0.6992,0.69947,0.69928,-0.00019000000000002348
2019-01-02 20:30:00,0.69935,0.69905,0.69929,0.69912,-0.00017000000000000348
2019-01-02 20:45:00,0.6994100000000001,0.69909,0.69912,0.69927,0.00014999999999998348
2019-01-02 21:00:00,0.69927,0.69885,0.69927,0.69887,-0.00039999999999995595
2019-01-02 21:15:00,0.69955,0.69881,0.69886,0.69939,0.0005299999999999194
2019-01-02 21:30:00,0.69973,0.6993699999999999,0.69939,0.69968,0.00029000000000001247
2019-01-02 21:45:00,0.69989,0.6995,0.69968,0.69977,9.00000000000345e-05
2019-01-02 22:00:00,0.69986,0.69955,0.6997899999999999,0.6996600000000001,-0.00012999999999985246
2019-01-02 22:15:00,0.69997,0.6996100000000001,0.6996600000000001,0.69989,0.00022999999999995246
2019-01-02 22:30:00,0.69989,0.6994600000000001,0.6998800000000001,0.69949,-0.0003900000000001125
2019-01-02 22:45:00,0.69998,0.69948,0.6995,0.69998,0.00048000000000003595
2019-01-02 23:00:00,0.70002,0.69958,0.69999,0.69965,-0.00034000000000000696
2019-01-02 23:15:00,0.69968,0.6995899999999999,0.6996600000000001,0.6996600000000001,0.0
2019-01-02 23:30:00,0.6997,0.6982,0.6996600000000001,0.69821,-0.0014500000000000624
2019-01-02 23:45:00,0.6985600000000001,0.69817,0.69818,0.69838,0.00019999999999997797
2019-01-03 00:00:00,0.69844,0.69796,0.69839,0.69802,-0.00036999999999998145
2019-01-03 00:15:00,0.69809,0.69629,0.69803,0.69722,-0.0008100000000000884
2019-01-03 00:30:00,0.69722,0.6774600000000001,0.69722,0.68295,-0.014270000000000005
2019-01-03 00:45:00,0.68889,0.68379,0.68447,0.68616,0.0016899999999999693
2019-01-03 01:00:00,0.6901,0.68192,0.68517,0.6861,0.0009300000000000974
2019-01-03 01:15:00,0.68993,0.68589,0.6861,0.68993,0.00383
2019-01-03 01:30:00,0.69191,0.68991,0.68991,0.69143,0.0015199999999999658
2019-01-03 01:45:00,0.69225,0.6914,0.6914100000000001,0.6916399999999999,0.00022999999999984144
2019-01-03 02:00:00,0.69324,0.6916399999999999,0.6916399999999999,0.69316,0.0015200000000000768
2019-01-03 02:15:00,0.69376,0.69294,0.69316,0.69339,0.00022999999999995246
2019-01-03 02:30:00,0.6934,0.6919,0.69339,0.69221,-0.0011799999999999589
2019-01-03 02:45:00,0.69303,0.69209,0.69221,0.69285,0.0006399999999999739
2019-01-03 03:00:00,0.69394,0.69286,0.69286,0.69387,0.0010099999999999554
2019-01-03 03:15:00,0.69388,0.6917800000000001,0.69387,0.6924600000000001,-0.0014099999999999113
2019-01-03 03:30:00,0.69279,0.6917399999999999,0.6924600000000001,0.6923600000000001,-9.999999999998899e-05
2019-01-03 03:45:00,0.69367,0.69228,0.6923600000000001,0.69363,0.0012699999999998823
2019-01-03 04:00:00,0.69368,0.69304,0.69363,0.69315,-0.00047999999999992493
2019-01-03 04:15:00,0.69345,0.69287,0.69314,0.6932699999999999,0.00012999999999996348
2019-01-03 04:30:00,0.69415,0.6932699999999999,0.6932699999999999,0.69386,0.0005900000000000905
2019-01-03 04:45:00,0.69421,0.6936399999999999,0.69386,0.69397,0.00010999999999994348
2019-01-03 05:00:00,0.6945399999999999,0.6938,0.69397,0.69414,0.00017000000000000348
2019-01-03 05:15:00,0.6944,0.69401,0.69414,0.69403,-0.00010999999999994348
2019-01-03 05:30:00,0.69403,0.69352,0.69403,0.6936100000000001,-0.00041999999999997595
2019-01-03 05:45:00,0.6937399999999999,0.69313,0.69362,0.6933199999999999,-0.000300000000000078
2019-01-03 06:00:00,0.69426,0.69322,0.6933199999999999,0.69392,0.0006000000000000449
2019-01-03 06:15:00,0.69407,0.6937,0.69393,0.69379,-0.000140000000000029
2019-01-03 06:30:00,0.69444,0.69377,0.69379,0.69435,0.0005600000000000049
2019-01-03 06:45:00,0.69476,0.69411,0.69435,0.69423,-0.00012000000000000899
2019-01-03 07:00:00,0.6945899999999999,0.69412,0.69425,0.69418,-7.00000000000145e-05
2019-01-03 07:15:00,0.69419,0.69298,0.69416,0.6935,-0.0006599999999999939
2019-01-03 07:30:00,0.69389,0.69345,0.6935100000000001,0.69375,0.00023999999999990695
2019-01-03 07:45:00,0.6942699999999999,0.6935,0.6937399999999999,0.69423,0.0004900000000001015
2019-01-03 08:00:00,0.69433,0.69335,0.69423,0.69355,-0.0006800000000000139
2019-01-03 08:15:00,0.6943,0.69334,0.69355,0.69413,0.0005800000000000249
2019-01-03 08:30:00,0.6942699999999999,0.6937399999999999,0.69413,0.69403,-9.999999999998899e-05
2019-01-03 08:45:00,0.69443,0.69371,0.69403,0.69426,0.00022999999999995246
2019-01-03 09:00:00,0.69509,0.69404,0.69426,0.69435,9.00000000000345e-05
2019-01-03 09:15:00,0.69455,0.69397,0.69435,0.69444,8.999999999992347e-05
2019-01-03 09:30:00,0.69603,0.69442,0.69444,0.69587,0.0014300000000000423
2019-01-03 09:45:00,0.69653,0.6957399999999999,0.69586,0.69615,0.00029000000000001247
2019-01-03 10:00:00,0.69694,0.69572,0.69615,0.6969,0.0007499999999999174
2019-01-03 10:15:00,0.69729,0.6965399999999999,0.6969,0.69724,0.00034000000000000696
2019-01-03 10:30:00,0.69739,0.69655,0.69724,0.6968,-0.00043999999999999595
2019-01-03 10:45:00,0.69724,0.69639,0.6968,0.6965899999999999,-0.00021000000000004349
2019-01-03 11:00:00,0.6967300000000001,0.69615,0.6965899999999999,0.69652,-6.999999999990347e-05
2019-01-03 11:15:00,0.69717,0.69653,0.69653,0.6967399999999999,0.00020999999999993246
2019-01-03 11:30:00,0.69677,0.69624,0.6967399999999999,0.69658,-0.00015999999999993797
2019-01-03 11:45:00,0.6966899999999999,0.69612,0.69658,0.69625,-0.00032999999999994145
2019-01-03 12:00:00,0.69625,0.69555,0.69625,0.69603,-0.00021999999999999797
2019-01-03 12:15:00,0.6964100000000001,0.69602,0.69604,0.6963600000000001,0.000320000000000098
2019-01-03 12:30:00,0.6967399999999999,0.69595,0.69638,0.69672,0.00034000000000000696
2019-01-03 12:45:00,0.69694,0.6965399999999999,0.69671,0.69676,4.999999999999449e-05
2019-01-03 13:00:00,0.69706,0.69625,0.69676,0.69639,-0.0003700000000000925
2019-01-03 13:15:00,0.69662,0.69593,0.69639,0.69611,-0.00027999999999994696
2019-01-03 13:30:00,0.69612,0.6954600000000001,0.69611,0.69548,-0.0006300000000000194
2019-01-03 13:45:00,0.6955,0.6951,0.69548,0.6954100000000001,-6.999999999990347e-05
2019-01-03 14:00:00,0.69594,0.69535,0.6954100000000001,0.6955899999999999,0.00017999999999984695
2019-01-03 14:15:00,0.69618,0.69558,0.6955899999999999,0.69607,0.00048000000000003595
2019-01-03 14:30:00,0.6968300000000001,0.696,0.69607,0.6966,0.0005300000000000304
2019-01-03 14:45:00,0.69691,0.69627,0.6966,0.69652,-7.999999999996898e-05
2019-01-03 15:00:00,0.69729,0.69621,0.69652,0.69714,0.0006199999999999539
2019-01-03 15:15:00,0.6973600000000001,0.69671,0.69714,0.69719,4.999999999999449e-05
2019-01-03 15:30:00,0.69805,0.69716,0.69718,0.6975899999999999,0.00040999999999991044
2019-01-03 15:45:00,0.6987899999999999,0.69755,0.6975899999999999,0.6987300000000001,0.001140000000000141
2019-01-03 16:00:00,0.69895,0.69847,0.6987300000000001,0.6985899999999999,-0.00014000000000014
2019-01-03 16:15:00,0.69887,0.69848,0.6985899999999999,0.6986100000000001,2.0000000000131024e-05
2019-01-03 16:30:00,0.6990000000000001,0.69817,0.6986100000000001,0.6988800000000001,0.00026999999999999247
2019-01-03 16:45:00,0.69912,0.6984600000000001,0.6988800000000001,0.6986399999999999,-0.000240000000000129
2019-01-03 17:00:00,0.69945,0.69809,0.6986399999999999,0.69896,0.000320000000000098
2019-01-03 17:15:00,0.6996399999999999,0.69872,0.69893,0.69909,0.00015999999999993797
2019-01-03 17:30:00,0.69911,0.69822,0.6991,0.6987300000000001,-0.00036999999999998145
2019-01-03 17:45:00,0.69982,0.69857,0.6987300000000001,0.69962,0.0008899999999999464
2019-01-03 18:00:00,0.69985,0.69892,0.69962,0.69984,0.00021999999999999797
2019-01-03 18:15:00,0.7014100000000001,0.6996899999999999,0.69984,0.70089,0.0010499999999999954
2019-01-03 18:30:00,0.7017800000000001,0.7008800000000001,0.7008800000000001,0.70149,0.0006099999999998884
2019-01-03 18:45:00,0.70192,0.70127,0.70149,0.7014199999999999,-7.00000000000145e-05
2019-01-03 19:00:00,0.70189,0.70121,0.7014199999999999,0.70126,-0.00015999999999993797
2019-01-03 19:15:00,0.7017399999999999,0.7011,0.70126,0.70167,0.00041000000000002146
2019-01-03 19:30:00,0.7016899999999999,0.70093,0.70167,0.701,-0.0006700000000000594
2019-01-03 19:45:00,0.70177,0.701,0.701,0.7015899999999999,0.0005899999999999794
2019-01-03 20:00:00,0.70167,0.70114,0.7015899999999999,0.70119,-0.00039999999999995595
2019-01-03 20:15:00,0.70121,0.70053,0.7012,0.70106,-0.000140000000000029
2019-01-03 20:30:00,0.70125,0.70087,0.70105,0.70117,0.00012000000000000899
2019-01-03 20:45:00,0.70122,0.70076,0.70117,0.70089,-0.00027999999999994696
2019-01-03 21:00:00,0.70118,0.70072,0.7008800000000001,0.70072,-0.000160000000000049
2019-01-03 21:15:00,0.70116,0.70071,0.70072,0.70101,0.00029000000000001247
2019-01-03 21:30:00,0.70115,0.70081,0.70101,0.70091,-9.999999999998899e-05
2019-01-03 21:45:00,0.70098,0.70011,0.70095,0.70017,-0.0007800000000000029
2019-01-03 22:00:00,0.7005899999999999,0.7001,0.70017,0.70011,-5.999999999994898e-05
2019-01-03 22:15:00,0.7005399999999999,0.7001,0.70011,0.70028,0.00017000000000000348
2019-01-03 22:30:00,0.7004600000000001,0.69997,0.70028,0.70019,-9.00000000000345e-05
2019-01-03 22:45:00,0.70039,0.69992,0.7002,0.70023,2.999999999997449e-05
2019-01-03 23:00:00,0.7006100000000001,0.70013,0.70023,0.7004,0.00017000000000000348
2019-01-03 23:15:00,0.70065,0.70038,0.7004,0.7006,0.00019999999999997797
2019-01-03 23:30:00,0.7006,0.70031,0.7006,0.70038,-0.00021999999999999797
2019-01-03 23:45:00,0.7005399999999999,0.7003699999999999,0.70043,0.70045,2.0000000000020002e-05
2019-01-04 00:00:00,0.70047,0.69985,0.7004600000000001,0.70028,-0.000180000000000069
2019-01-04 00:15:00,0.7004199999999999,0.69973,0.70029,0.70021,-7.999999999996898e-05
2019-01-04 00:30:00,0.70071,0.69998,0.70018,0.70021,2.999999999997449e-05
2019-01-04 00:45:00,0.70067,0.70009,0.70018,0.70036,0.00017999999999995797
2019-01-04 01:00:00,0.70095,0.70018,0.70036,0.70081,0.00045000000000006146
2019-01-04 01:15:00,0.70138,0.70071,0.70081,0.70096,0.00014999999999998348
2019-01-04 01:30:00,0.70126,0.70082,0.70096,0.70115,0.00019000000000002348
2019-01-04 01:45:00,0.7014100000000001,0.7005399999999999,0.70115,0.70057,-0.0005800000000000249
2019-01-04 02:00:00,0.7007399999999999,0.69953,0.7005600000000001,0.6995399999999999,-0.001020000000000132
2019-01-04 02:15:00,0.69977,0.69933,0.6995399999999999,0.69963,9.00000000000345e-05
2019-01-04 02:30:00,0.70009,0.6994199999999999,0.6996399999999999,0.69953,-0.00010999999999994348
2019-01-04 02:45:00,0.7,0.69943,0.69953,0.69977,0.00024000000000001798
2019-01-04 03:00:00,0.70017,0.69936,0.69977,0.6996399999999999,-0.0001300000000000745
2019-01-04 03:15:00,0.69994,0.6995399999999999,0.69965,0.69987,0.00021999999999999797
2019-01-04 03:30:00,0.70114,0.69986,0.69987,0.70105,0.0011799999999999589
2019-01-04 03:45:00,0.7018300000000001,0.70105,0.70105,0.70163,0.0005800000000000249
2019-01-04 04:00:00,0.7020000000000001,0.70155,0.70163,0.7018399999999999,0.00020999999999993246
2019-01-04 04:15:00,0.70197,0.7015600000000001,0.70185,0.70185,0.0
2019-01-04 04:30:00,0.70249,0.70175,0.70185,0.70225,0.00040000000000006697
2019-01-04 04:45:00,0.70227,0.70209,0.70225,0.70218,-7.00000000000145e-05
2019-01-04 05:00:00,0.70255,0.70214,0.70218,0.70229,0.00010999999999994348
2019-01-04 05:15:00,0.70286,0.70197,0.70229,0.70275,0.00046000000000001595
2019-01-04 05:30:00,0.70297,0.70239,0.7027399999999999,0.70265,-8.999999999992347e-05
2019-01-04 05:45:00,0.70295,0.7025,0.70265,0.70292,0.00026999999999999247
2019-01-04 06:00:00,0.70296,0.7026,0.70293,0.7026399999999999,-0.0002900000000001235
2019-01-04 06:15:00,0.7026600000000001,0.7018399999999999,0.70265,0.70218,-0.00046999999999997044
2019-01-04 06:30:00,0.70227,0.7020000000000001,0.70218,0.7022,2.0000000000020002e-05
2019-01-04 06:45:00,0.7026100000000001,0.70218,0.70221,0.70233,0.00012000000000000899
2019-01-04 07:00:00,0.7023699999999999,0.70214,0.7023199999999999,0.70235,3.0000000000085514e-05
2019-01-04 07:15:00,0.70235,0.70205,0.70235,0.70226,-9.00000000000345e-05
2019-01-04 07:30:00,0.7027,0.70226,0.70226,0.70248,0.00021999999999999797
2019-01-04 07:45:00,0.70248,0.70175,0.70248,0.70194,-0.0005399999999999849
2019-01-04 08:00:00,0.7020000000000001,0.70155,0.70194,0.70163,-0.00031000000000003247
2019-01-04 08:15:00,0.70208,0.7016100000000001,0.70163,0.7018399999999999,0.00020999999999993246
2019-01-04 08:30:00,0.70203,0.70173,0.7018399999999999,0.70176,-7.999999999985796e-05
2019-01-04 08:45:00,0.70215,0.70173,0.70176,0.70206,0.00029999999999996696
2019-01-04 09:00:00,0.70267,0.7020000000000001,0.70206,0.7025899999999999,0.0005299999999999194
2019-01-04 09:15:00,0.7027399999999999,0.70209,0.7025899999999999,0.70248,-0.00010999999999994348
2019-01-04 09:30:00,0.70265,0.70198,0.70248,0.70219,-0.00029000000000001247
2019-01-04 09:45:00,0.7025399999999999,0.70209,0.70219,0.70229,9.999999999998899e-05
2019-01-04 10:00:00,0.70306,0.7022,0.70228,0.70294,0.0006599999999999939
2019-01-04 10:15:00,0.70296,0.7025,0.70294,0.70252,-0.00041999999999997595
2019-01-04 10:30:00,0.7028,0.70217,0.70252,0.70277,0.00024999999999997247
2019-01-04 10:45:00,0.70302,0.7025899999999999,0.70277,0.70295,0.00017999999999995797
2019-01-04 11:00:00,0.70406,0.70289,0.70295,0.70399,0.001040000000000041
2019-01-04 11:15:00,0.7054,0.70394,0.70399,0.70426,0.00026999999999999247
2019-01-04 11:30:00,0.70458,0.7038,0.70426,0.70457,0.00031000000000003247
2019-01-04 11:45:00,0.7049,0.70445,0.70457,0.70473,0.00015999999999993797
2019-01-04 12:00:00,0.70476,0.70428,0.70472,0.7045399999999999,-0.000180000000000069
2019-01-04 12:15:00,0.70472,0.70428,0.7045399999999999,0.70435,-0.00018999999999991246
2019-01-04 12:30:00,0.7048800000000001,0.70423,0.70435,0.70455,0.00019999999999997797
2019-01-04 12:45:00,0.70465,0.70402,0.70455,0.70421,-0.00034000000000000696
2019-01-04 13:00:00,0.7044199999999999,0.70407,0.70422,0.7041,-0.00012000000000000899
2019-01-04 13:15:00,0.7047100000000001,0.70409,0.70409,0.70455,0.00046000000000001595
2019-01-04 13:30:00,0.70491,0.70436,0.70455,0.70445,-9.999999999998899e-05
2019-01-04 13:45:00,0.70472,0.70431,0.70445,0.70431,-0.000140000000000029
2019-01-04 14:00:00,0.70448,0.70419,0.70431,0.70426,-4.999999999999449e-05
2019-01-04 14:15:00,0.7045,0.70406,0.70426,0.7044199999999999,0.00015999999999993797
2019-01-04 14:30:00,0.70472,0.70429,0.7044199999999999,0.7046899999999999,0.00026999999999999247
2019-01-04 14:45:00,0.7047399999999999,0.7044199999999999,0.7047,0.70462,-7.999999999996898e-05
2019-01-04 15:00:00,0.70462,0.70424,0.70462,0.7043,-0.00031999999999998696
2019-01-04 15:15:00,0.70465,0.7038399999999999,0.70431,0.70445,0.000140000000000029
2019-01-04 15:30:00,0.7047,0.70253,0.70436,0.70332,-0.001040000000000041
2019-01-04 15:45:00,0.70457,0.7033,0.70331,0.70433,0.0010200000000000209
2019-01-04 16:00:00,0.70448,0.70345,0.70434,0.70428,-5.999999999994898e-05
2019-01-04 16:15:00,0.7045100000000001,0.70395,0.70429,0.70401,-0.00027999999999994696
2019-01-04 16:30:00,0.70419,0.70343,0.70401,0.7041,8.999999999992347e-05
2019-01-04 16:45:00,0.7044100000000001,0.70375,0.7041,0.70391,-0.00018999999999991246
2019-01-04 17:00:00,0.70433,0.7037800000000001,0.7039,0.70422,0.00031999999999998696
2019-01-04 17:15:00,0.70829,0.70352,0.70422,0.70796,0.0037400000000000766
2019-01-04 17:30:00,0.71007,0.70795,0.70795,0.70913,0.0011800000000000699
2019-01-04 17:45:00,0.7105,0.7086899999999999,0.70913,0.7105,0.0013699999999999823
2019-01-04 18:00:00,0.71075,0.7098,0.71049,0.71011,-0.00037999999999993594
2019-01-04 18:15:00,0.71015,0.7094199999999999,0.71011,0.7095600000000001,-0.0005499999999999394
2019-01-04 18:30:00,0.7106899999999999,0.70955,0.7095600000000001,0.7105600000000001,0.0010000000000000009
2019-01-04 18:45:00,0.71125,0.71055,0.7105600000000001,0.71067,0.00010999999999994348
2019-01-04 19:00:00,0.71075,0.71023,0.71067,0.71041,-0.000260000000000038
2019-01-04 19:15:00,0.71087,0.70998,0.71041,0.71055,0.000140000000000029
2019-01-04 19:30:00,0.7115199999999999,0.71055,0.71057,0.7115100000000001,0.0009400000000000519
2019-01-04 19:45:00,0.71175,0.71094,0.7115100000000001,0.71101,-0.000500000000000056
2019-01-04 20:00:00,0.71158,0.71091,0.71101,0.71146,0.00044999999999995044
2019-01-04 20:15:00,0.71177,0.7113,0.71146,0.71172,0.000260000000000038
2019-01-04 20:30:00,0.71202,0.71136,0.71173,0.7119300000000001,0.000200000000000089
2019-01-04 20:45:00,0.71212,0.71172,0.7119300000000001,0.7117899999999999,-0.00014000000000014
2019-01-04 21:00:00,0.71192,0.71149,0.7117899999999999,0.71172,-6.999999999990347e-05
2019-01-04 21:15:00,0.71244,0.71153,0.71172,0.71212,0.00039999999999995595
2019-01-04 21:30:00,0.71212,0.71165,0.71212,0.7117100000000001,-0.00040999999999991044
2019-01-04 21:45:00,0.71173,0.71137,0.7117100000000001,0.7116100000000001,-9.999999999998899e-05
2019-01-04 22:00:00,0.71168,0.71138,0.7116100000000001,0.7115199999999999,-9.000000000014552e-05
2019-01-04 22:15:00,0.7116399999999999,0.71133,0.7115199999999999,0.7114199999999999,-9.999999999998899e-05
2019-01-04 22:30:00,0.71154,0.71139,0.7114199999999999,0.71149,7.00000000000145e-05
2019-01-04 22:45:00,0.71162,0.71109,0.71149,0.71153,4.0000000000040004e-05
2019-01-04 23:00:00,0.71194,0.71131,0.71154,0.71182,0.000280000000000058
2019-01-04 23:15:00,0.71199,0.7118,0.71181,0.71191,9.999999999998899e-05
2019-01-04 23:30:00,0.71219,0.71178,0.71191,0.71181,-9.999999999998899e-05
2019-01-04 23:45:00,0.71201,0.71115,0.71178,0.71115,-0.0006300000000000194
2019-01-07 00:00:00,0.7115199999999999,0.71095,0.7114699999999999,0.71122,-0.00024999999999997247
2019-01-07 00:15:00,0.71127,0.7109800000000001,0.71119,0.71107,-0.00012000000000000899
2019-01-07 00:30:00,0.71139,0.7109300000000001,0.71107,0.71129,0.00021999999999999797
2019-01-07 00:45:00,0.7120000000000001,0.71129,0.71129,0.71162,0.0003300000000000525
2019-01-07 01:00:00,0.7124699999999999,0.71158,0.71162,0.71213,0.0005100000000000104
2019-01-07 01:15:00,0.71226,0.7117899999999999,0.71211,0.71213,2.0000000000020002e-05
2019-01-07 01:30:00,0.71233,0.71199,0.71213,0.71213,0.0
2019-01-07 01:45:00,0.71237,0.71194,0.71213,0.71233,0.00019999999999997797
2019-01-07 02:00:00,0.71253,0.71215,0.71233,0.71219,-0.000140000000000029
2019-01-07 02:15:00,0.7126,0.7119,0.71219,0.71231,0.00012000000000000899
2019-01-07 02:30:00,0.71246,0.71202,0.71231,0.7123,-9.99999999995449e-06
2019-01-07 02:45:00,0.71235,0.7114699999999999,0.7123,0.7114699999999999,-0.0008300000000001084
2019-01-07 03:00:00,0.71208,0.7114699999999999,0.71148,0.7118399999999999,0.00035999999999991594
2019-01-07 03:15:00,0.71255,0.71172,0.7118399999999999,0.71255,0.0007100000000000994
2019-01-07 03:30:00,0.71281,0.7121,0.71254,0.71281,0.0002700000000001035
2019-01-07 03:45:00,0.71308,0.71268,0.71281,0.7129300000000001,0.00012000000000000899
2019-01-07 04:00:00,0.71324,0.7126,0.7129300000000001,0.71263,-0.000300000000000078
2019-01-07 04:15:00,0.71295,0.71239,0.71263,0.71291,0.000280000000000058
2019-01-07 04:30:00,0.7135600000000001,0.7128800000000001,0.71291,0.7134199999999999,0.0005099999999998994
2019-01-07 04:45:00,0.71355,0.71262,0.7134199999999999,0.7126899999999999,-0.0007300000000000084
2019-01-07 05:00:00,0.7126899999999999,0.71217,0.7126899999999999,0.71259,-9.999999999998899e-05
2019-01-07 05:15:00,0.71296,0.71253,0.7126,0.71295,0.00034999999999996145
2019-01-07 05:30:00,0.71326,0.7128399999999999,0.71295,0.71324,0.00029000000000001247
2019-01-07 05:45:00,0.7137399999999999,0.71323,0.71324,0.71348,0.00024000000000001798
2019-01-07 06:00:00,0.7137600000000001,0.71326,0.71348,0.71338,-9.999999999998899e-05
2019-01-07 06:15:00,0.7137399999999999,0.71336,0.71338,0.71365,0.00026999999999999247
2019-01-07 06:30:00,0.7136600000000001,0.71319,0.7136600000000001,0.71321,-0.00045000000000006146
2019-01-07 06:45:00,0.71353,0.71313,0.71321,0.71317,-4.0000000000040004e-05
2019-01-07 07:00:00,0.71348,0.71302,0.71317,0.71344,0.00026999999999999247
2019-01-07 07:15:00,0.71349,0.71333,0.71344,0.71338,-5.999999999994898e-05
2019-01-07 07:30:00,0.71345,0.71317,0.71338,0.71321,-0.00017000000000000348
2019-01-07 07:45:00,0.71344,0.71303,0.7132,0.71306,-0.00013999999999991797
2019-01-07 08:00:00,0.7131,0.71253,0.71306,0.7128,-0.000260000000000038
