DATE_TIME,HIGH_EUR-JPY,LOW_EUR-JPY,OPEN_EUR-JPY,CLOSE_EUR-JPY,DIFF_EUR-JPY
2019-01-03 00:00:00,123.559,123.434,123.522,123.458,-0.06400000000000716
2019-01-03 00:15:00,123.46,123.139,123.45700000000001,123.14,-0.3170000000000073
2019-01-03 00:30:00,123.155,118.781,123.14,120.353,-2.787000000000006
2019-01-03 00:45:00,121.329,119.839,120.337,120.851,0.5139999999999958
2019-01-03 01:00:00,121.845,120.68299999999999,120.959,121.36399999999999,0.4049999999999869
2019-01-03 01:15:00,121.965,121.148,121.365,121.965,0.6000000000000085
2019-01-03 01:30:00,122.32799999999999,121.79899999999999,121.979,121.993,0.013999999999995794
2019-01-03 01:45:00,122.006,121.462,121.986,121.524,-0.4620000000000033
2019-01-03 02:00:00,122.166,121.52,121.522,122.12799999999999,0.6059999999999803
2019-01-03 02:15:00,122.25399999999999,122.06,122.12799999999999,122.117,-0.010999999999981469
2019-01-03 02:30:00,122.156,121.83200000000001,122.117,121.904,-0.21300000000000807
2019-01-03 02:45:00,122.13600000000001,121.887,121.905,122.06299999999999,0.15799999999998704
2019-01-03 03:00:00,122.25299999999999,122.06299999999999,122.064,122.22399999999999,0.1599999999999966
2019-01-03 03:15:00,122.225,122.061,122.22399999999999,122.064,-0.1599999999999966
2019-01-03 03:30:00,122.094,121.91,122.064,121.945,-0.11899999999999977
2019-01-03 03:45:00,122.039,121.94,121.946,122.036,0.09000000000000341
2019-01-03 04:00:00,122.05,121.99700000000001,122.036,122.006,-0.030000000000001137
2019-01-03 04:15:00,122.016,121.902,122.005,121.94,-0.06499999999999773
2019-01-03 04:30:00,121.96600000000001,121.61,121.941,121.764,-0.1770000000000067
2019-01-03 04:45:00,121.795,121.656,121.764,121.68299999999999,-0.08100000000000307
2019-01-03 05:00:00,121.756,121.58,121.68299999999999,121.626,-0.05699999999998795
2019-01-03 05:15:00,121.82799999999999,121.62,121.62799999999999,121.81200000000001,0.18400000000002592
2019-01-03 05:30:00,121.898,121.77799999999999,121.81200000000001,121.809,-0.0030000000000143245
2019-01-03 05:45:00,121.835,121.74799999999999,121.81,121.78,-0.030000000000001137
2019-01-03 06:00:00,121.807,121.73899999999999,121.78,121.786,0.006000000000000227
2019-01-03 06:15:00,121.84299999999999,121.777,121.786,121.83200000000001,0.04600000000000648
2019-01-03 06:30:00,121.926,121.789,121.83200000000001,121.92,0.08799999999999386
2019-01-03 06:45:00,121.92,121.78200000000001,121.92,121.8,-0.12000000000000455
2019-01-03 07:00:00,121.838,121.699,121.801,121.70200000000001,-0.09899999999998954
2019-01-03 07:15:00,121.70200000000001,121.28299999999999,121.70200000000001,121.383,-0.3190000000000168
2019-01-03 07:30:00,121.46799999999999,121.37200000000001,121.384,121.37700000000001,-0.006999999999990791
2019-01-03 07:45:00,121.524,121.331,121.37700000000001,121.521,0.14399999999999125
2019-01-03 08:00:00,121.527,121.419,121.521,121.434,-0.0870000000000033
2019-01-03 08:15:00,121.473,121.345,121.435,121.463,0.027999999999991587
2019-01-03 08:30:00,121.49600000000001,121.389,121.461,121.46600000000001,0.005000000000009663
2019-01-03 08:45:00,121.57600000000001,121.43299999999999,121.46600000000001,121.51100000000001,0.045000000000001705
2019-01-03 09:00:00,121.95100000000001,121.508,121.51,121.785,0.2749999999999915
2019-01-03 09:15:00,122.185,121.773,121.785,122.185,0.4000000000000057
2019-01-03 09:30:00,122.348,122.053,122.18299999999999,122.287,0.10400000000001342
2019-01-03 09:45:00,122.363,122.141,122.291,122.279,-0.012000000000000455
2019-01-03 10:00:00,122.368,122.13600000000001,122.281,122.34100000000001,0.060000000000002274
2019-01-03 10:15:00,122.695,122.316,122.34,122.645,0.3049999999999926
2019-01-03 10:30:00,122.82700000000001,122.54,122.646,122.56299999999999,-0.08300000000001262
2019-01-03 10:45:00,122.626,122.469,122.56299999999999,122.49700000000001,-0.06599999999997408
2019-01-03 11:00:00,122.661,122.494,122.49700000000001,122.609,0.11199999999998056
2019-01-03 11:15:00,122.727,122.59299999999999,122.60799999999999,122.65100000000001,0.04300000000002058
2019-01-03 11:30:00,122.65299999999999,122.52799999999999,122.65100000000001,122.586,-0.06500000000001194
2019-01-03 11:45:00,122.648,122.46700000000001,122.586,122.47,-0.11599999999999966
2019-01-03 12:00:00,122.488,122.235,122.47,122.309,-0.16100000000000136
2019-01-03 12:15:00,122.355,122.25299999999999,122.311,122.275,-0.036000000000001364
2019-01-03 12:30:00,122.35799999999999,122.258,122.27600000000001,122.33,0.053999999999987836
2019-01-03 12:45:00,122.445,122.315,122.33,122.36399999999999,0.033999999999991815
2019-01-03 13:00:00,122.404,122.154,122.36399999999999,122.2,-0.16399999999998727
2019-01-03 13:15:00,122.294,122.09700000000001,122.199,122.126,-0.07299999999999329
2019-01-03 13:30:00,122.221,122.064,122.125,122.068,-0.05700000000000216
2019-01-03 13:45:00,122.11200000000001,121.939,122.068,121.977,-0.09099999999999397
2019-01-03 14:00:00,122.134,121.943,121.977,122.083,0.10599999999999454
2019-01-03 14:15:00,122.15799999999999,122.071,122.083,122.152,0.06900000000000261
2019-01-03 14:30:00,122.295,122.09100000000001,122.152,122.26899999999999,0.11699999999999022
2019-01-03 14:45:00,122.26899999999999,122.117,122.26899999999999,122.125,-0.14399999999999125
2019-01-03 15:00:00,122.214,122.087,122.124,122.15,0.02600000000001046
2019-01-03 15:15:00,122.47399999999999,122.14,122.146,122.425,0.27899999999999636
2019-01-03 15:30:00,122.441,122.316,122.425,122.319,-0.10599999999999454
2019-01-03 15:45:00,122.478,122.309,122.319,122.458,0.1389999999999958
2019-01-03 16:00:00,122.557,122.432,122.45700000000001,122.524,0.06699999999999307
2019-01-03 16:15:00,122.695,122.47200000000001,122.524,122.611,0.0870000000000033
2019-01-03 16:30:00,122.65100000000001,122.46600000000001,122.611,122.473,-0.13800000000000523
2019-01-03 16:45:00,122.522,122.40299999999999,122.477,122.425,-0.05200000000000671
2019-01-03 17:00:00,122.436,122.06,122.425,122.395,-0.030000000000001137
2019-01-03 17:15:00,122.971,122.38,122.398,122.82799999999999,0.4299999999999926
2019-01-03 17:30:00,122.825,122.59899999999999,122.825,122.726,-0.09900000000000375
2019-01-03 17:45:00,122.77,122.5,122.726,122.52,-0.20600000000000307
2019-01-03 18:00:00,122.73299999999999,122.447,122.52,122.711,0.1910000000000025
2019-01-03 18:15:00,122.81299999999999,122.686,122.709,122.71700000000001,0.008000000000009777
2019-01-03 18:30:00,123.19,122.681,122.71700000000001,123.1,0.38299999999998136
2019-01-03 18:45:00,123.40899999999999,123.089,123.1,123.209,0.10900000000000887
2019-01-03 19:00:00,123.212,123.065,123.208,123.071,-0.13700000000000045
2019-01-03 19:15:00,123.116,123.007,123.07,123.038,-0.031999999999996476
2019-01-03 19:30:00,123.083,122.935,123.038,122.949,-0.08899999999999864
2019-01-03 19:45:00,123.18,122.948,122.948,123.134,0.18600000000000705
2019-01-03 20:00:00,123.134,122.929,123.134,122.962,-0.17199999999999704
2019-01-03 20:15:00,123.04299999999999,122.861,122.962,123.01100000000001,0.049000000000006594
2019-01-03 20:30:00,123.01100000000001,122.86399999999999,123.01100000000001,123.00200000000001,-0.009000000000000341
2019-01-03 20:45:00,123.03200000000001,122.916,123.00200000000001,122.944,-0.058000000000006935
2019-01-03 21:00:00,122.994,122.91,122.944,122.919,-0.025000000000005684
2019-01-03 21:15:00,122.95299999999999,122.891,122.921,122.95100000000001,0.030000000000001137
2019-01-03 21:30:00,122.985,122.794,122.95100000000001,122.844,-0.10700000000001353
2019-01-03 21:45:00,122.86399999999999,122.72,122.844,122.725,-0.11899999999999977
2019-01-03 22:00:00,122.789,122.396,122.725,122.434,-0.2909999999999968
2019-01-03 22:15:00,122.574,122.40299999999999,122.432,122.529,0.0969999999999942
2019-01-03 22:30:00,122.69200000000001,122.51,122.529,122.54700000000001,0.018000000000014893
2019-01-03 22:45:00,122.631,122.541,122.54700000000001,122.554,0.006999999999990791
2019-01-03 23:00:00,122.62100000000001,122.506,122.553,122.536,-0.016999999999995907
2019-01-03 23:15:00,122.60700000000001,122.499,122.536,122.601,0.06499999999999773
2019-01-03 23:30:00,122.618,122.54899999999999,122.601,122.609,0.007999999999995566
2019-01-03 23:45:00,122.697,122.624,122.625,122.64,0.015000000000000568
2019-01-04 00:00:00,122.698,122.635,122.63799999999999,122.65700000000001,0.019000000000019668
2019-01-04 00:15:00,122.73,122.57799999999999,122.654,122.68299999999999,0.028999999999996362
2019-01-04 00:30:00,122.686,122.58200000000001,122.686,122.65700000000001,-0.028999999999996362
2019-01-04 00:45:00,122.685,122.656,122.65799999999999,122.67399999999999,0.016000000000005343
2019-01-04 01:00:00,122.963,122.64,122.675,122.93,0.25500000000000966
2019-01-04 01:15:00,122.98700000000001,122.87100000000001,122.93,122.926,-0.0040000000000048885
2019-01-04 01:30:00,122.95700000000001,122.84700000000001,122.926,122.905,-0.021000000000000796
2019-01-04 01:45:00,122.93799999999999,122.807,122.90299999999999,122.845,-0.057999999999992724
2019-01-04 02:00:00,122.93299999999999,122.57799999999999,122.844,122.632,-0.21199999999998909
2019-01-04 02:15:00,122.77600000000001,122.605,122.632,122.755,0.12299999999999045
2019-01-04 02:30:00,122.881,122.745,122.755,122.845,0.09000000000000341
2019-01-04 02:45:00,122.912,122.62,122.845,122.62899999999999,-0.21600000000000819
2019-01-04 03:00:00,122.85,122.62799999999999,122.62899999999999,122.744,0.1150000000000091
2019-01-04 03:15:00,122.76700000000001,122.667,122.744,122.706,-0.0379999999999967
2019-01-04 03:30:00,122.93799999999999,122.67,122.706,122.887,0.18099999999999739
2019-01-04 03:45:00,123.102,122.887,122.887,122.978,0.09099999999999397
2019-01-04 04:00:00,123.01799999999999,122.93700000000001,122.978,122.98700000000001,0.009000000000014552
2019-01-04 04:15:00,123.245,122.969,122.98700000000001,123.16,0.1729999999999876
2019-01-04 04:30:00,123.182,123.061,123.16,123.17299999999999,0.012999999999991019
2019-01-04 04:45:00,123.334,123.14200000000001,123.17299999999999,123.22,0.047000000000011255
2019-01-04 05:00:00,123.30799999999999,123.209,123.22,123.29,0.07000000000000739
2019-01-04 05:15:00,123.46799999999999,123.25200000000001,123.29,123.43,0.14000000000000057
2019-01-04 05:30:00,123.581,123.417,123.43,123.43299999999999,0.002999999999985903
2019-01-04 05:45:00,123.479,123.34200000000001,123.43299999999999,123.47,0.03700000000000614
2019-01-04 06:00:00,123.573,123.44,123.471,123.478,0.006999999999990791
2019-01-04 06:15:00,123.506,123.40700000000001,123.478,123.48200000000001,0.004000000000019099
2019-01-04 06:30:00,123.512,123.43,123.48200000000001,123.49600000000001,0.013999999999995794
2019-01-04 06:45:00,123.50299999999999,123.427,123.49600000000001,123.43700000000001,-0.0589999999999975
2019-01-04 07:00:00,123.473,123.411,123.43700000000001,123.465,0.027999999999991587
2019-01-04 07:15:00,123.469,123.41799999999999,123.465,123.43299999999999,-0.03200000000001069
2019-01-04 07:30:00,123.462,123.335,123.43299999999999,123.363,-0.06999999999999318
2019-01-04 07:45:00,123.384,123.24799999999999,123.363,123.3,-0.06300000000000239
2019-01-04 08:00:00,123.325,123.175,123.301,123.215,-0.08599999999999852
2019-01-04 08:15:00,123.23299999999999,123.07,123.21799999999999,123.15100000000001,-0.06699999999997885
2019-01-04 08:30:00,123.164,123.09700000000001,123.15100000000001,123.12100000000001,-0.030000000000001137
2019-01-04 08:45:00,123.266,123.12,123.12100000000001,123.258,0.13699999999998624
2019-01-04 09:00:00,123.331,123.205,123.255,123.281,0.02600000000001046
2019-01-04 09:15:00,123.35,123.156,123.281,123.20100000000001,-0.0799999999999983
2019-01-04 09:30:00,123.21600000000001,122.99700000000001,123.20200000000001,123.025,-0.1770000000000067
2019-01-04 09:45:00,123.056,122.929,123.025,123.03,0.0049999999999954525
2019-01-04 10:00:00,123.204,123.00399999999999,123.02799999999999,123.175,0.14700000000000557
2019-01-04 10:15:00,123.179,123.11399999999999,123.175,123.119,-0.055999999999997385
2019-01-04 10:30:00,123.22,123.096,123.12,123.19,0.06999999999999318
2019-01-04 10:45:00,123.26299999999999,123.176,123.19,123.24700000000001,0.05700000000001637
2019-01-04 11:00:00,123.255,123.12200000000001,123.24799999999999,123.155,-0.09299999999998931
2019-01-04 11:15:00,123.337,123.098,123.155,123.24600000000001,0.09100000000000819
2019-01-04 11:30:00,123.255,123.167,123.245,123.189,-0.056000000000011596
2019-01-04 11:45:00,123.22200000000001,123.14399999999999,123.18700000000001,123.18799999999999,0.0009999999999763531
2019-01-04 12:00:00,123.205,123.068,123.189,123.139,-0.04999999999999716
2019-01-04 12:15:00,123.189,123.13600000000001,123.139,123.17399999999999,0.03499999999999659
2019-01-04 12:30:00,123.182,123.079,123.17399999999999,123.11,-0.06399999999999295
2019-01-04 12:45:00,123.133,123.04899999999999,123.11,123.12100000000001,0.01100000000000989
2019-01-04 13:00:00,123.213,123.12200000000001,123.124,123.194,0.07000000000000739
2019-01-04 13:15:00,123.244,123.15100000000001,123.194,123.22399999999999,0.029999999999986926
2019-01-04 13:30:00,123.27600000000001,123.219,123.22399999999999,123.258,0.034000000000006025
2019-01-04 13:45:00,123.265,123.205,123.258,123.23100000000001,-0.026999999999986812
2019-01-04 14:00:00,123.23899999999999,123.18,123.23100000000001,123.206,-0.025000000000005684
2019-01-04 14:15:00,123.285,123.193,123.206,123.28,0.07399999999999807
2019-01-04 14:30:00,123.29799999999999,123.236,123.28,123.26700000000001,-0.012999999999991019
2019-01-04 14:45:00,123.28299999999999,123.17299999999999,123.26700000000001,123.184,-0.08300000000001262
2019-01-04 15:00:00,123.228,123.166,123.186,123.199,0.012999999999991019
2019-01-04 15:15:00,123.321,123.193,123.199,123.28,0.08100000000000307
2019-01-04 15:30:00,123.348,123.10700000000001,123.279,123.31200000000001,0.03300000000001546
2019-01-04 15:45:00,123.31200000000001,123.118,123.31200000000001,123.15,-0.16200000000000614
2019-01-04 16:00:00,123.211,123.09,123.15,123.171,0.021000000000000796
2019-01-04 16:15:00,123.264,123.109,123.17299999999999,123.182,0.009000000000014552
2019-01-04 16:30:00,123.29,123.11,123.181,123.24,0.0589999999999975
2019-01-04 16:45:00,123.25,123.07600000000001,123.23899999999999,123.154,-0.08499999999999375
2019-01-04 17:00:00,123.175,122.98,123.154,122.986,-0.16799999999999216
2019-01-04 17:15:00,123.396,122.84200000000001,122.984,123.37,0.3860000000000099
2019-01-04 17:30:00,123.58200000000001,123.34899999999999,123.367,123.39299999999999,0.025999999999982037
2019-01-04 17:45:00,123.446,123.294,123.39299999999999,123.35600000000001,-0.03699999999997772
2019-01-04 18:00:00,123.545,123.29700000000001,123.35600000000001,123.516,0.1599999999999966
2019-01-04 18:15:00,123.55,123.36399999999999,123.514,123.36399999999999,-0.15000000000000568
2019-01-04 18:30:00,123.57799999999999,123.36200000000001,123.36200000000001,123.57600000000001,0.21399999999999864
2019-01-04 18:45:00,123.686,123.542,123.575,123.542,-0.03300000000000125
2019-01-04 19:00:00,123.587,123.52,123.542,123.57,0.027999999999991587
2019-01-04 19:15:00,123.624,123.47200000000001,123.571,123.54899999999999,-0.02200000000000557
2019-01-04 19:30:00,123.69,123.54799999999999,123.55,123.685,0.13500000000000512
2019-01-04 19:45:00,123.796,123.66,123.685,123.69,0.0049999999999954525
2019-01-04 20:00:00,123.855,123.682,123.689,123.83200000000001,0.1430000000000149
2019-01-04 20:15:00,123.834,123.758,123.83200000000001,123.792,-0.04000000000000625
2019-01-04 20:30:00,123.81299999999999,123.65100000000001,123.792,123.655,-0.13700000000000045
2019-01-04 20:45:00,123.698,123.62,123.655,123.65799999999999,0.002999999999985903
2019-01-04 21:00:00,123.714,123.596,123.65899999999999,123.713,0.054000000000002046
2019-01-04 21:15:00,123.76,123.661,123.713,123.70100000000001,-0.011999999999986244
2019-01-04 21:30:00,123.734,123.652,123.70100000000001,123.661,-0.04000000000000625
2019-01-04 21:45:00,123.711,123.634,123.662,123.705,0.042999999999992156
2019-01-04 22:00:00,123.705,123.635,123.704,123.679,-0.024999999999991473
2019-01-04 22:15:00,123.684,123.62,123.679,123.63600000000001,-0.042999999999992156
2019-01-04 22:30:00,123.67200000000001,123.62,123.63600000000001,123.64200000000001,0.006000000000000227
2019-01-04 22:45:00,123.67200000000001,123.61200000000001,123.64200000000001,123.67200000000001,0.030000000000001137
2019-01-04 23:00:00,123.675,123.626,123.67200000000001,123.65100000000001,-0.021000000000000796
2019-01-04 23:15:00,123.682,123.6,123.65,123.611,-0.03900000000000148
2019-01-04 23:30:00,123.65100000000001,123.604,123.611,123.64299999999999,0.031999999999982265
2019-01-04 23:45:00,123.706,123.618,123.645,123.618,-0.027000000000001023
2019-01-07 00:00:00,123.759,123.626,123.681,123.654,-0.027000000000001023
2019-01-07 00:15:00,123.677,123.603,123.647,123.65899999999999,0.011999999999986244
2019-01-07 00:30:00,123.711,123.641,123.65799999999999,123.685,0.027000000000015234
2019-01-07 00:45:00,123.715,123.65299999999999,123.685,123.70700000000001,0.02200000000000557
2019-01-07 01:00:00,123.766,123.631,123.70700000000001,123.648,-0.05900000000001171
2019-01-07 01:15:00,123.911,123.648,123.648,123.90100000000001,0.2530000000000143
2019-01-07 01:30:00,123.902,123.81,123.90100000000001,123.85600000000001,-0.045000000000001705
2019-01-07 01:45:00,123.896,123.786,123.85600000000001,123.85600000000001,0.0
2019-01-07 02:00:00,123.861,123.749,123.855,123.79799999999999,-0.05700000000001637
2019-01-07 02:15:00,123.87100000000001,123.781,123.795,123.839,0.04399999999999693
2019-01-07 02:30:00,123.90899999999999,123.838,123.839,123.86200000000001,0.023000000000010346
2019-01-07 02:45:00,123.87,123.76100000000001,123.86200000000001,123.76100000000001,-0.10099999999999909
2019-01-07 03:00:00,123.789,123.715,123.76100000000001,123.76100000000001,0.0
2019-01-07 03:15:00,123.823,123.719,123.76100000000001,123.811,0.04999999999999716
2019-01-07 03:30:00,123.875,123.734,123.811,123.811,0.0
2019-01-07 03:45:00,123.834,123.708,123.81,123.766,-0.04399999999999693
2019-01-07 04:00:00,123.777,123.665,123.76700000000001,123.666,-0.1010000000000133
2019-01-07 04:15:00,123.70299999999999,123.626,123.666,123.7,0.034000000000006025
2019-01-07 04:30:00,123.729,123.662,123.7,123.675,-0.025000000000005684
2019-01-07 04:45:00,123.685,123.60600000000001,123.67399999999999,123.60700000000001,-0.06699999999997885
2019-01-07 05:00:00,123.62,123.515,123.60700000000001,123.539,-0.06800000000001205
2019-01-07 05:15:00,123.544,123.43299999999999,123.537,123.51799999999999,-0.019000000000019668
2019-01-07 05:30:00,123.538,123.459,123.51899999999999,123.529,0.010000000000005116
2019-01-07 05:45:00,123.536,123.458,123.52799999999999,123.51899999999999,-0.009000000000000341
2019-01-07 06:00:00,123.676,123.45100000000001,123.51799999999999,123.587,0.06900000000001683
2019-01-07 06:15:00,123.604,123.50399999999999,123.588,123.564,-0.02400000000000091
2019-01-07 06:30:00,123.616,123.559,123.564,123.564,0.0
2019-01-07 06:45:00,123.68299999999999,123.553,123.564,123.68,0.11600000000001387
2019-01-07 07:00:00,123.719,123.64200000000001,123.68,123.71,0.029999999999986926
2019-01-07 07:15:00,123.714,123.663,123.71,123.693,-0.016999999999995907
2019-01-07 07:30:00,123.695,123.585,123.695,123.59200000000001,-0.10299999999998022
2019-01-07 07:45:00,123.6,123.53399999999999,123.59200000000001,123.586,-0.006000000000014438
2019-01-07 08:00:00,123.59899999999999,123.50399999999999,123.587,123.54,-0.046999999999997044
2019-01-07 08:15:00,123.691,123.54,123.54,123.624,0.08399999999998897
2019-01-07 08:30:00,123.67399999999999,123.609,123.624,123.631,0.007000000000005002
2019-01-07 08:45:00,123.631,123.48,123.631,123.53299999999999,-0.09800000000001319
2019-01-07 09:00:00,123.536,123.40100000000001,123.53299999999999,123.48100000000001,-0.051999999999978286
2019-01-07 09:15:00,123.531,123.413,123.48299999999999,123.529,0.04600000000000648
2019-01-07 09:30:00,123.618,123.516,123.529,123.59,0.06100000000000705
2019-01-07 09:45:00,123.75,123.54299999999999,123.59,123.721,0.13100000000000023
2019-01-07 10:00:00,123.729,123.62299999999999,123.723,123.634,-0.08899999999999864
2019-01-07 10:15:00,123.667,123.569,123.633,123.664,0.03100000000000591
2019-01-07 10:30:00,123.75200000000001,123.649,123.664,123.723,0.0589999999999975
2019-01-07 10:45:00,123.745,123.64299999999999,123.72200000000001,123.682,-0.04000000000000625
2019-01-07 11:00:00,123.84200000000001,123.65299999999999,123.682,123.836,0.15399999999999636
2019-01-07 11:15:00,123.853,123.758,123.836,123.764,-0.07200000000000273
2019-01-07 11:30:00,123.807,123.74600000000001,123.764,123.792,0.028000000000005798
2019-01-07 11:45:00,123.845,123.781,123.791,123.787,-0.003999999999990678
2019-01-07 12:00:00,123.79799999999999,123.73899999999999,123.787,123.76100000000001,-0.02599999999999625
2019-01-07 12:15:00,123.79799999999999,123.726,123.76100000000001,123.795,0.033999999999991815
2019-01-07 12:30:00,123.90700000000001,123.749,123.795,123.897,0.10200000000000387
2019-01-07 12:45:00,123.945,123.882,123.897,123.936,0.03900000000000148
2019-01-07 13:00:00,123.993,123.90100000000001,123.935,123.959,0.02400000000000091
2019-01-07 13:15:00,123.97399999999999,123.902,123.96,123.915,-0.044999999999987494
2019-01-07 13:30:00,123.98,123.905,123.915,123.978,0.06299999999998818
2019-01-07 13:45:00,123.991,123.932,123.978,123.962,-0.015999999999991132
2019-01-07 14:00:00,123.962,123.87700000000001,123.962,123.955,-0.007000000000005002
