DATE_TIME,HIGH_USD-CHF,LOW_USD-CHF,OPEN_USD-CHF,CLOSE_USD-CHF,DIFF_USD-CHF
2019-01-02 16:00:00,0.98848,0.98785,0.98838,0.98821,-0.00017000000000000348
2019-01-02 16:15:00,0.98939,0.98821,0.98821,0.98866,0.00044999999999995044
2019-01-02 16:30:00,0.98928,0.98846,0.98866,0.98878,0.00012000000000000899
2019-01-02 16:45:00,0.98929,0.98809,0.98877,0.98861,-0.000160000000000049
2019-01-02 17:00:00,0.98871,0.98797,0.98861,0.98838,-0.00022999999999995246
2019-01-02 17:15:00,0.98911,0.98827,0.98837,0.98871,0.00034000000000000696
2019-01-02 17:30:00,0.98946,0.9885,0.98871,0.98887,0.000160000000000049
2019-01-02 17:45:00,0.98918,0.98801,0.98887,0.98838,-0.0004899999999999904
2019-01-02 18:00:00,0.98868,0.98808,0.98838,0.9884,1.999999999990898e-05
2019-01-02 18:15:00,0.98864,0.98817,0.9884,0.98862,0.000220000000000109
2019-01-02 18:30:00,0.98925,0.98833,0.98862,0.98917,0.0005499999999999394
2019-01-02 18:45:00,0.98917,0.98832,0.98917,0.9884,-0.0007700000000000484
2019-01-02 19:00:00,0.98904,0.98821,0.9884,0.98882,0.00042000000000008697
2019-01-02 19:15:00,0.98973,0.98874,0.98883,0.98903,0.00019999999999997797
2019-01-02 19:30:00,0.98983,0.9887,0.98902,0.98977,0.0007500000000000284
2019-01-02 19:45:00,0.99045,0.98953,0.98977,0.99024,0.00046999999999997044
2019-01-02 20:00:00,0.99081,0.99001,0.99023,0.99072,0.0004899999999999904
2019-01-02 20:15:00,0.99076,0.99027,0.99072,0.9907,-2.0000000000020002e-05
2019-01-02 20:30:00,0.99103,0.99071,0.99071,0.99092,0.00021000000000004349
2019-01-02 20:45:00,0.99171,0.9909,0.99092,0.99171,0.0007899999999999574
2019-01-02 21:00:00,0.99203,0.99148,0.9917,0.9916,-9.999999999998899e-05
2019-01-02 21:15:00,0.9917,0.99135,0.9916,0.9914,-0.000200000000000089
2019-01-02 21:30:00,0.99149,0.99117,0.9914,0.9912,-0.00019999999999997797
2019-01-02 21:45:00,0.99131,0.99032,0.9912,0.99035,-0.0008500000000000174
2019-01-02 22:00:00,0.99077,0.99022,0.99035,0.99076,0.00041000000000002146
2019-01-02 22:15:00,0.99087,0.99024,0.99076,0.99034,-0.00041999999999997595
2019-01-02 22:30:00,0.99034,0.99007,0.99034,0.99022,-0.00012000000000000899
2019-01-02 22:45:00,0.99035,0.99014,0.99022,0.99021,-9.99999999995449e-06
2019-01-02 23:00:00,0.9904,0.99019,0.9902,0.99034,0.000140000000000029
2019-01-02 23:15:00,0.99057,0.9903,0.99034,0.99039,4.999999999999449e-05
2019-01-02 23:30:00,0.99038,0.98963,0.99038,0.99025,-0.0001300000000000745
2019-01-02 23:45:00,0.9903,0.98991,0.99022,0.98997,-0.00024999999999997247
2019-01-03 00:00:00,0.99023,0.98988,0.98997,0.99012,0.00014999999999998348
2019-01-03 00:15:00,0.99049,0.98842,0.99013,0.98909,-0.0010399999999999299
2019-01-03 00:30:00,0.99054,0.98746,0.98906,0.98902,-4.0000000000040004e-05
2019-01-03 00:45:00,0.99026,0.98651,0.98904,0.98839,-0.0006500000000000394
2019-01-03 01:00:00,0.98896,0.98594,0.98839,0.98631,-0.0020799999999999708
2019-01-03 01:15:00,0.98749,0.98623,0.98631,0.987,0.0006899999999999684
2019-01-03 01:30:00,0.98815,0.98682,0.987,0.98802,0.0010200000000000209
2019-01-03 01:45:00,0.98915,0.98779,0.98803,0.98915,0.0011200000000000099
2019-01-03 02:00:00,0.98928,0.98804,0.98915,0.98854,-0.0006099999999999994
2019-01-03 02:15:00,0.98903,0.98811,0.98854,0.9882,-0.00034000000000000696
2019-01-03 02:30:00,0.98828,0.98786,0.9882,0.98794,-0.00025999999999992696
2019-01-03 02:45:00,0.98812,0.98741,0.98794,0.98806,0.00012000000000000899
2019-01-03 03:00:00,0.98828,0.98742,0.98806,0.98743,-0.0006300000000000194
2019-01-03 03:15:00,0.98762,0.98707,0.98743,0.98707,-0.00036000000000002697
2019-01-03 03:30:00,0.98716,0.98635,0.98707,0.98705,-2.0000000000020002e-05
2019-01-03 03:45:00,0.98746,0.98697,0.98705,0.98745,0.00040000000000006697
2019-01-03 04:00:00,0.98769,0.98733,0.98745,0.98759,0.00013999999999991797
2019-01-03 04:15:00,0.9877,0.98748,0.98759,0.98762,3.0000000000085514e-05
2019-01-03 04:30:00,0.98764,0.98741,0.98762,0.98753,-9.00000000000345e-05
2019-01-03 04:45:00,0.98757,0.98702,0.98753,0.98711,-0.00041999999999997595
2019-01-03 05:00:00,0.98724,0.98688,0.98711,0.98698,-0.0001300000000000745
2019-01-03 05:15:00,0.98708,0.98684,0.98698,0.98694,-3.999999999992898e-05
2019-01-03 05:30:00,0.98698,0.98674,0.98694,0.98675,-0.00019000000000002348
2019-01-03 05:45:00,0.9869,0.98675,0.98675,0.98684,9.00000000000345e-05
2019-01-03 06:00:00,0.98708,0.98683,0.98684,0.98692,7.999999999996898e-05
2019-01-03 06:15:00,0.98696,0.98663,0.98692,0.98671,-0.00021000000000004349
2019-01-03 06:30:00,0.98673,0.98654,0.98671,0.98664,-7.00000000000145e-05
2019-01-03 06:45:00,0.98664,0.98633,0.98664,0.98633,-0.00030999999999992145
2019-01-03 07:00:00,0.98645,0.98602,0.98632,0.98608,-0.00024000000000001798
2019-01-03 07:15:00,0.98612,0.98586,0.98608,0.98597,-0.00010999999999994348
2019-01-03 07:30:00,0.98621,0.98585,0.98598,0.98598,0.0
2019-01-03 07:45:00,0.98647,0.98598,0.98598,0.98621,0.0002300000000000635
2019-01-03 08:00:00,0.98645,0.98601,0.98621,0.9861,-0.0001100000000000545
2019-01-03 08:15:00,0.9861,0.98529,0.9861,0.98529,-0.0008099999999999774
2019-01-03 08:30:00,0.9855,0.98501,0.98529,0.98504,-0.00024999999999997247
2019-01-03 08:45:00,0.98519,0.98463,0.98504,0.98501,-2.999999999997449e-05
2019-01-03 09:00:00,0.98574,0.98462,0.98501,0.9856,0.0005899999999999794
2019-01-03 09:15:00,0.98629,0.98536,0.9856,0.9862,0.0005999999999999339
2019-01-03 09:30:00,0.98649,0.98571,0.9862,0.98634,0.000140000000000029
2019-01-03 09:45:00,0.98739,0.98626,0.98634,0.98676,0.00041999999999997595
2019-01-03 10:00:00,0.98819,0.98619,0.98676,0.9881,0.0013400000000000079
2019-01-03 10:15:00,0.98811,0.98663,0.9881,0.9867,-0.0013999999999999568
2019-01-03 10:30:00,0.98712,0.98596,0.98669,0.9861,-0.0005899999999999794
2019-01-03 10:45:00,0.98659,0.98558,0.9861,0.98594,-0.00015999999999993797
2019-01-03 11:00:00,0.98656,0.98577,0.98594,0.98626,0.00031999999999998696
2019-01-03 11:15:00,0.98688,0.98623,0.98626,0.9868,0.0005399999999999849
2019-01-03 11:30:00,0.9868,0.98604,0.9868,0.98651,-0.00029000000000001247
2019-01-03 11:45:00,0.98673,0.98636,0.98652,0.98642,-9.999999999998899e-05
2019-01-03 12:00:00,0.98709,0.98624,0.98642,0.98693,0.0005100000000000104
2019-01-03 12:15:00,0.9872,0.9868,0.98693,0.98698,4.999999999999449e-05
2019-01-03 12:30:00,0.98826,0.98692,0.98698,0.98797,0.0009900000000000464
2019-01-03 12:45:00,0.98828,0.98766,0.98796,0.98826,0.000300000000000078
2019-01-03 13:00:00,0.98876,0.98781,0.98826,0.98817,-9.00000000000345e-05
2019-01-03 13:15:00,0.98853,0.98794,0.98817,0.98824,7.00000000000145e-05
2019-01-03 13:30:00,0.98863,0.98794,0.98824,0.98863,0.00039000000000000146
2019-01-03 13:45:00,0.98964,0.98855,0.98864,0.98955,0.0009100000000000774
2019-01-03 14:00:00,0.98973,0.98884,0.98955,0.98922,-0.0003300000000000525
2019-01-03 14:15:00,0.98942,0.98889,0.98922,0.98894,-0.00027999999999994696
2019-01-03 14:30:00,0.98895,0.98854,0.98894,0.98885,-9.00000000000345e-05
2019-01-03 14:45:00,0.98946,0.98881,0.98884,0.98945,0.0006099999999999994
2019-01-03 15:00:00,0.98945,0.98841,0.98945,0.98842,-0.0010300000000000864
2019-01-03 15:15:00,0.99002,0.98839,0.98842,0.98868,0.000260000000000038
2019-01-03 15:30:00,0.98868,0.9879,0.98868,0.9884,-0.000280000000000058
2019-01-03 15:45:00,0.98859,0.98813,0.9884,0.98843,3.0000000000085514e-05
2019-01-03 16:00:00,0.98878,0.98805,0.98843,0.98847,3.999999999992898e-05
2019-01-03 16:15:00,0.98951,0.98826,0.98846,0.98932,0.0008599999999999719
2019-01-03 16:30:00,0.98933,0.98863,0.98932,0.98904,-0.00027999999999994696
2019-01-03 16:45:00,0.98945,0.98868,0.98904,0.98869,-0.0003500000000000725
2019-01-03 17:00:00,0.98865,0.9852,0.98865,0.98623,-0.0024199999999999777
2019-01-03 17:15:00,0.98887,0.98571,0.98624,0.98866,0.0024199999999999777
2019-01-03 17:30:00,0.98867,0.98685,0.98866,0.98758,-0.0010799999999999699
2019-01-03 17:45:00,0.99001,0.98741,0.98757,0.98935,0.0017800000000000038
2019-01-03 18:00:00,0.98967,0.98883,0.98936,0.98902,-0.00034000000000000696
2019-01-03 18:15:00,0.98908,0.98815,0.98903,0.98842,-0.0006099999999999994
2019-01-03 18:30:00,0.98994,0.98804,0.98843,0.98953,0.0010999999999999899
2019-01-03 18:45:00,0.98972,0.98835,0.98953,0.9889,-0.0006300000000000194
2019-01-03 19:00:00,0.98936,0.98836,0.9889,0.989,9.999999999998899e-05
2019-01-03 19:15:00,0.98917,0.98803,0.989,0.98885,-0.00014999999999998348
2019-01-03 19:30:00,0.98891,0.98827,0.98885,0.9886,-0.00024999999999997247
2019-01-03 19:45:00,0.9893,0.98844,0.9886,0.98867,7.00000000000145e-05
2019-01-03 20:00:00,0.98879,0.98783,0.98867,0.98839,-0.000280000000000058
2019-01-03 20:15:00,0.98857,0.98791,0.98839,0.98834,-4.999999999999449e-05
2019-01-03 20:30:00,0.98892,0.98807,0.98834,0.98887,0.0005300000000000304
2019-01-03 20:45:00,0.98909,0.98852,0.98887,0.98905,0.00017999999999995797
2019-01-03 21:00:00,0.98927,0.98867,0.98905,0.98889,-0.00015999999999993797
2019-01-03 21:15:00,0.98929,0.98875,0.98889,0.98913,0.00023999999999990695
2019-01-03 21:30:00,0.98941,0.98884,0.98913,0.98898,-0.00014999999999998348
2019-01-03 21:45:00,0.98909,0.98842,0.98897,0.98848,-0.0004899999999999904
2019-01-03 22:00:00,0.98879,0.98787,0.98849,0.98797,-0.0005199999999999649
2019-01-03 22:15:00,0.98828,0.98769,0.98797,0.98795,-2.0000000000020002e-05
2019-01-03 22:30:00,0.98845,0.98788,0.98795,0.98819,0.00024000000000001798
2019-01-03 22:45:00,0.98829,0.98761,0.98819,0.9878,-0.00039000000000000146
2019-01-03 23:00:00,0.98796,0.98697,0.98782,0.98697,-0.0008500000000000174
2019-01-03 23:15:00,0.98698,0.98684,0.98697,0.9869,-7.00000000000145e-05
2019-01-03 23:30:00,0.98692,0.98621,0.98689,0.98688,-1.0000000000065512e-05
2019-01-03 23:45:00,0.9871,0.98643,0.98694,0.98666,-0.000280000000000058
2019-01-04 00:00:00,0.98686,0.98652,0.98668,0.98655,-0.00012999999999996348
2019-01-04 00:15:00,0.98667,0.98624,0.98655,0.98652,-3.0000000000085514e-05
2019-01-04 00:30:00,0.9867,0.9865,0.98652,0.98662,0.00010000000000010001
2019-01-04 00:45:00,0.98692,0.98662,0.98662,0.98677,0.00014999999999998348
2019-01-04 01:00:00,0.98719,0.98661,0.98671,0.98711,0.00040000000000006697
2019-01-04 01:15:00,0.98728,0.9871,0.98711,0.9872,8.999999999992347e-05
2019-01-04 01:30:00,0.98729,0.98714,0.9872,0.98729,9.00000000000345e-05
2019-01-04 01:45:00,0.98738,0.98719,0.98729,0.98728,-9.99999999995449e-06
2019-01-04 02:00:00,0.98737,0.98696,0.98728,0.98709,-0.00019000000000002348
2019-01-04 02:15:00,0.98725,0.9869,0.98708,0.98707,-9.99999999995449e-06
2019-01-04 02:30:00,0.98721,0.98666,0.98707,0.98668,-0.00039000000000000146
2019-01-04 02:45:00,0.98678,0.98612,0.98668,0.98614,-0.0005399999999999849
2019-01-04 03:00:00,0.98621,0.9856,0.98614,0.98585,-0.00029000000000001247
2019-01-04 03:15:00,0.98586,0.98544,0.98585,0.98546,-0.00039000000000000146
2019-01-04 03:30:00,0.986,0.98539,0.98546,0.98583,0.00036999999999998145
2019-01-04 03:45:00,0.98656,0.98579,0.98583,0.98623,0.00040000000000006697
2019-01-04 04:00:00,0.98644,0.98619,0.98623,0.98624,9.99999999995449e-06
2019-01-04 04:15:00,0.98672,0.98615,0.98624,0.98665,0.00041000000000002146
2019-01-04 04:30:00,0.98675,0.98643,0.98665,0.98658,-7.00000000000145e-05
2019-01-04 04:45:00,0.98668,0.98642,0.98658,0.98664,5.999999999994898e-05
2019-01-04 05:00:00,0.98743,0.98662,0.98664,0.98742,0.0007800000000000029
2019-01-04 05:15:00,0.98742,0.9871,0.98742,0.98727,-0.00014999999999998348
2019-01-04 05:30:00,0.98746,0.98701,0.98727,0.98713,-0.000140000000000029
2019-01-04 05:45:00,0.9872,0.98693,0.98713,0.98702,-0.00010999999999994348
2019-01-04 06:00:00,0.98725,0.98699,0.98702,0.98722,0.00019999999999997797
2019-01-04 06:15:00,0.98794,0.98721,0.98722,0.98775,0.0005300000000000304
2019-01-04 06:30:00,0.98778,0.98759,0.98775,0.98766,-9.00000000000345e-05
2019-01-04 06:45:00,0.9877,0.9875,0.98766,0.98759,-7.00000000000145e-05
2019-01-04 07:00:00,0.98773,0.98756,0.98759,0.98758,-9.99999999995449e-06
2019-01-04 07:15:00,0.98768,0.98739,0.98757,0.98747,-9.999999999998899e-05
2019-01-04 07:30:00,0.98751,0.98713,0.98747,0.98717,-0.00029999999999996696
2019-01-04 07:45:00,0.98726,0.98711,0.98717,0.98719,2.0000000000020002e-05
2019-01-04 08:00:00,0.98729,0.98703,0.98719,0.98726,7.00000000000145e-05
2019-01-04 08:15:00,0.98735,0.98686,0.98726,0.98697,-0.00029000000000001247
2019-01-04 08:30:00,0.98731,0.98696,0.98697,0.98729,0.00031999999999998696
2019-01-04 08:45:00,0.98729,0.98668,0.98729,0.9867,-0.0005899999999999794
2019-01-04 09:00:00,0.98683,0.98634,0.98669,0.98639,-0.00029999999999996696
2019-01-04 09:15:00,0.98669,0.98625,0.98639,0.9863,-9.00000000000345e-05
2019-01-04 09:30:00,0.98673,0.9862,0.9863,0.98671,0.00041000000000002146
2019-01-04 09:45:00,0.98698,0.98659,0.98671,0.98659,-0.00012000000000000899
2019-01-04 10:00:00,0.98685,0.98584,0.98659,0.98595,-0.0006399999999999739
2019-01-04 10:15:00,0.98676,0.98584,0.98595,0.98671,0.0007599999999999829
2019-01-04 10:30:00,0.98672,0.98559,0.98671,0.98593,-0.0007800000000000029
2019-01-04 10:45:00,0.98616,0.98568,0.98593,0.98602,9.00000000000345e-05
2019-01-04 11:00:00,0.98609,0.98533,0.98602,0.9856,-0.00041999999999997595
2019-01-04 11:15:00,0.9858,0.98529,0.9856,0.98577,0.00017000000000000348
2019-01-04 11:30:00,0.98656,0.9854,0.98577,0.98655,0.0007800000000000029
2019-01-04 11:45:00,0.98701,0.98645,0.98654,0.98698,0.00043999999999999595
2019-01-04 12:00:00,0.98784,0.98695,0.98696,0.98749,0.0005300000000000304
2019-01-04 12:15:00,0.98785,0.98736,0.98749,0.98775,0.000260000000000038
2019-01-04 12:30:00,0.98815,0.98725,0.98775,0.98797,0.00021999999999999797
2019-01-04 12:45:00,0.98797,0.98758,0.98797,0.98761,-0.00036000000000002697
2019-01-04 13:00:00,0.98771,0.98729,0.98761,0.98743,-0.00017999999999995797
2019-01-04 13:15:00,0.98743,0.98693,0.98743,0.98731,-0.00012000000000000899
2019-01-04 13:30:00,0.98733,0.98654,0.98731,0.98654,-0.0007700000000000484
2019-01-04 13:45:00,0.98715,0.9864,0.98654,0.98713,0.0005899999999999794
2019-01-04 14:00:00,0.98752,0.98693,0.98713,0.98731,0.000180000000000069
2019-01-04 14:15:00,0.98733,0.98672,0.98731,0.98672,-0.0005899999999999794
2019-01-04 14:30:00,0.98672,0.98622,0.98672,0.98647,-0.0002500000000000835
2019-01-04 14:45:00,0.98715,0.98648,0.98648,0.98701,0.0005300000000000304
2019-01-04 15:00:00,0.98715,0.98688,0.98699,0.98712,0.00012999999999996348
2019-01-04 15:15:00,0.98767,0.98651,0.98712,0.98677,-0.00034999999999996145
2019-01-04 15:30:00,0.99,0.98668,0.98677,0.98944,0.00266999999999995
2019-01-04 15:45:00,0.99012,0.98907,0.98944,0.98916,-0.00027999999999994696
2019-01-04 16:00:00,0.98998,0.98909,0.98916,0.98934,0.00017999999999995797
2019-01-04 16:15:00,0.99004,0.98918,0.98934,0.98953,0.00019000000000002348
2019-01-04 16:30:00,0.99018,0.98944,0.98954,0.99009,0.0005500000000000504
2019-01-04 16:45:00,0.99062,0.98978,0.99009,0.98996,-0.0001300000000000745
2019-01-04 17:00:00,0.99044,0.98946,0.98996,0.99018,0.00021999999999999797
2019-01-04 17:15:00,0.99079,0.98779,0.99018,0.98796,-0.0022199999999999998
2019-01-04 17:30:00,0.98798,0.98644,0.98798,0.98751,-0.00046999999999997044
2019-01-04 17:45:00,0.98772,0.9857,0.98751,0.98572,-0.0017899999999999583
2019-01-04 18:00:00,0.98645,0.98525,0.98571,0.98612,0.00041000000000002146
2019-01-04 18:15:00,0.98683,0.98569,0.98613,0.98667,0.000540000000000096
2019-01-04 18:30:00,0.98692,0.98561,0.98666,0.98583,-0.0008299999999999974
2019-01-04 18:45:00,0.98633,0.98555,0.98583,0.98599,0.000160000000000049
2019-01-04 19:00:00,0.98639,0.98563,0.98599,0.98627,0.00027999999999994696
2019-01-04 19:15:00,0.98673,0.9861,0.98627,0.98634,7.00000000000145e-05
2019-01-04 19:30:00,0.98634,0.98566,0.98634,0.9857,-0.0006399999999999739
2019-01-04 19:45:00,0.98649,0.98569,0.9857,0.98599,0.00029000000000001247
2019-01-04 20:00:00,0.98648,0.98597,0.986,0.98635,0.00034999999999996145
2019-01-04 20:15:00,0.98648,0.98601,0.98635,0.98628,-6.999999999990347e-05
2019-01-04 20:30:00,0.98654,0.98556,0.98627,0.98559,-0.0006800000000000139
2019-01-04 20:45:00,0.98625,0.98551,0.98559,0.98624,0.0006500000000000394
2019-01-04 21:00:00,0.98657,0.98608,0.98624,0.98629,4.999999999999449e-05
2019-01-04 21:15:00,0.98649,0.98604,0.98629,0.98629,0.0
2019-01-04 21:30:00,0.98629,0.98581,0.98629,0.98617,-0.00012000000000000899
2019-01-04 21:45:00,0.98673,0.98588,0.98616,0.98639,0.00022999999999995246
2019-01-04 22:00:00,0.98655,0.98619,0.98638,0.98646,7.999999999996898e-05
2019-01-04 22:15:00,0.98666,0.98643,0.98646,0.98663,0.00017000000000000348
2019-01-04 22:30:00,0.98675,0.98653,0.98662,0.98672,9.999999999998899e-05
2019-01-04 22:45:00,0.98692,0.98638,0.98672,0.98638,-0.00034000000000000696
2019-01-04 23:00:00,0.9867,0.98633,0.98638,0.98655,0.00017000000000000348
2019-01-04 23:15:00,0.98661,0.98638,0.98654,0.98642,-0.00012000000000000899
2019-01-04 23:30:00,0.98651,0.98639,0.98642,0.9865,8.000000000008001e-05
2019-01-04 23:45:00,0.98716,0.98634,0.98653,0.98716,0.0006300000000000194
2019-01-07 00:00:00,0.98765,0.98536,0.9876,0.98565,-0.0019500000000000073
2019-01-07 00:15:00,0.98574,0.98518,0.98574,0.98522,-0.0005199999999999649
2019-01-07 00:30:00,0.98636,0.98522,0.98522,0.98626,0.001040000000000041
2019-01-07 00:45:00,0.98699,0.98497,0.98627,0.98627,0.0
2019-01-07 01:00:00,0.98708,0.98592,0.98641,0.9867,0.00029000000000001247
2019-01-07 01:15:00,0.98681,0.98628,0.98671,0.98662,-8.999999999992347e-05
2019-01-07 01:30:00,0.98681,0.98627,0.9866,0.98636,-0.00024000000000001798
2019-01-07 01:45:00,0.98642,0.98568,0.98636,0.9858,-0.0005600000000000049
2019-01-07 02:00:00,0.98587,0.9852,0.9858,0.98555,-0.00024999999999997247
2019-01-07 02:15:00,0.98582,0.98551,0.98555,0.98573,0.00017999999999995797
2019-01-07 02:30:00,0.98578,0.98524,0.98573,0.98528,-0.00044999999999995044
2019-01-07 02:45:00,0.98531,0.98505,0.98527,0.98516,-0.00010999999999994348
2019-01-07 03:00:00,0.98524,0.98509,0.98516,0.98519,2.999999999997449e-05
2019-01-07 03:15:00,0.98539,0.98515,0.98518,0.98537,0.00019000000000002348
2019-01-07 03:30:00,0.98539,0.98465,0.98537,0.98471,-0.0006599999999999939
2019-01-07 03:45:00,0.98471,0.98429,0.98471,0.98439,-0.00031999999999998696
2019-01-07 04:00:00,0.98462,0.98437,0.98439,0.98459,0.00019999999999997797
2019-01-07 04:15:00,0.9846,0.98445,0.98459,0.98453,-5.999999999994898e-05
2019-01-07 04:30:00,0.98454,0.98418,0.98453,0.98433,-0.00019999999999997797
2019-01-07 04:45:00,0.98442,0.9843,0.98433,0.9844,7.00000000000145e-05
2019-01-07 05:00:00,0.98454,0.98433,0.9844,0.98441,9.99999999995449e-06
2019-01-07 05:15:00,0.98445,0.98416,0.98441,0.98424,-0.00017000000000000348
2019-01-07 05:30:00,0.98429,0.98406,0.98424,0.98423,-9.99999999995449e-06
2019-01-07 05:45:00,0.98429,0.98395,0.98423,0.98427,3.999999999992898e-05
2019-01-07 06:00:00,0.98433,0.98389,0.98426,0.98409,-0.00017000000000000348
2019-01-07 06:15:00,0.98438,0.98403,0.98409,0.98437,0.00027999999999994696
2019-01-07 06:30:00,0.98441,0.9843,0.98437,0.98433,-3.999999999992898e-05
2019-01-07 06:45:00,0.98467,0.98433,0.98433,0.98457,0.00023999999999990695
2019-01-07 07:00:00,0.9846,0.98435,0.98458,0.98437,-0.00021000000000004349
2019-01-07 07:15:00,0.98441,0.98434,0.98438,0.98437,-1.0000000000065512e-05
2019-01-07 07:30:00,0.98437,0.9841,0.98437,0.98413,-0.00024000000000001798
2019-01-07 07:45:00,0.9845,0.98413,0.98413,0.98434,0.00021000000000004349
2019-01-07 08:00:00,0.98465,0.98433,0.98434,0.98442,7.999999999996898e-05
2019-01-07 08:15:00,0.98444,0.9839,0.98441,0.98393,-0.00048000000000003595
2019-01-07 08:30:00,0.98426,0.98382,0.98393,0.98425,0.00031999999999998696
2019-01-07 08:45:00,0.98443,0.98417,0.98425,0.98437,0.00012000000000000899
2019-01-07 09:00:00,0.98467,0.98394,0.98437,0.98419,-0.00017999999999995797
2019-01-07 09:15:00,0.98515,0.98419,0.98419,0.98501,0.0008200000000000429
2019-01-07 09:30:00,0.98509,0.98481,0.98501,0.98485,-0.000160000000000049
2019-01-07 09:45:00,0.98489,0.98382,0.98485,0.98403,-0.0008200000000000429
2019-01-07 10:00:00,0.98404,0.98331,0.98404,0.98345,-0.0005899999999999794
2019-01-07 10:15:00,0.98348,0.98297,0.98345,0.98315,-0.000300000000000078
2019-01-07 10:30:00,0.98367,0.98297,0.98315,0.98359,0.00043999999999999595
2019-01-07 10:45:00,0.98434,0.98359,0.98359,0.98406,0.00047000000000008146
2019-01-07 11:00:00,0.98415,0.983,0.98406,0.98304,-0.0010200000000000209
2019-01-07 11:15:00,0.98311,0.98249,0.98304,0.98257,-0.00046999999999997044
2019-01-07 11:30:00,0.98264,0.98219,0.98256,0.98233,-0.00022999999999995246
2019-01-07 11:45:00,0.98257,0.98216,0.98233,0.98243,9.999999999998899e-05
2019-01-07 12:00:00,0.98296,0.98208,0.98243,0.9828,0.00036999999999998145
2019-01-07 12:15:00,0.98283,0.98213,0.9828,0.98222,-0.0005800000000000249
2019-01-07 12:30:00,0.98253,0.98194,0.98222,0.98229,7.00000000000145e-05
2019-01-07 12:45:00,0.98286,0.98225,0.98229,0.98277,0.00048000000000003595
2019-01-07 13:00:00,0.98277,0.98248,0.98277,0.98254,-0.0002300000000000635
2019-01-07 13:15:00,0.98265,0.9822,0.98254,0.98226,-0.00027999999999994696
